"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000139192",243.215990718516,-0.313629081457479,0.133842955825329,-2.34326176916459,0.0191159658546511,0.071116020919926
"ENSG00000235652",107.57236902146,-0.49177448061991,0.209875050370526,-2.34317742748221,0.0191202879736948,0.0711161584965125
"ENSG00000229251",173.09135395038,0.402870443002415,0.17198693178128,2.34244799200648,0.0191577038069707,0.0712393574681797
"ENSG00000148143",265.642005260944,-0.422099133767438,0.180205383209495,-2.34232255579587,0.0191641444063818,0.0712473433172743
"ENSG00000259236",16.7214796250265,-1.11842282806991,0.477510207766637,-2.34219668999515,0.0191706089656985,0.0712532548773992
"ENSG00000168491",9.66490049099326,-1.43747360168865,0.613761590331977,-2.34207161922782,0.0191770345795479,0.0712532548773992
"ENSG00000055070",2351.92493310134,0.234335384605113,0.100056061245978,2.34204086875878,0.0191786146985624,0.0712532548773992
"ENSG00000068912",1906.68869928134,0.190257048972249,0.0812414388811859,2.34187197558744,0.0191872953372183,0.0712695508989425
"ENSG00000171204",494.272693912601,-0.276543205717247,0.118104982748852,-2.34150329038455,0.0192062566618465,0.0713240178026413
"ENSG00000131043",692.875252925305,0.235625566801114,0.10063569336778,2.34137172325135,0.0192130270680887,0.071333198483669
"ENSG00000120738",668.124983723988,-0.997215795864125,0.426002722857726,-2.34086718783056,0.019239009655257,0.0714136891609586
"ENSG00000196363",608.775372057449,0.241398623321413,0.103141033911667,2.34047123793771,0.0192594218022521,0.0714734714289302
"ENSG00000205664",104.255233642245,-0.444889050761079,0.1901563175799,-2.33959647737786,0.0193045848744246,0.0716250593731166
"ENSG00000198759",1652.06320462229,-0.299806716526621,0.12815212652671,-2.3394595521139,0.0193116625690968,0.071631148416184
"ENSG00000108551",91.4545739602483,1.55435243865255,0.664424185557087,2.33939774084127,0.0193148583491458,0.071631148416184
"ENSG00000197128",121.652719283713,-0.491376202434974,0.210121545818241,-2.33853315956481,0.0193596075870388,0.0717810651283504
"ENSG00000136542",2595.86404063202,-0.251522209921233,0.107565108224471,-2.3383252624666,0.0193703814844802,0.0718049700952497
"ENSG00000005156",205.991883501509,-0.394806820319686,0.168862268763129,-2.33804048240936,0.0193851482080712,0.0718436622735931
"ENSG00000102098",49.3429153354412,-0.633292310669484,0.270879418555499,-2.33791224909814,0.0193918007116089,0.0718522716253319
"ENSG00000184887",653.837067234091,0.234228274957663,0.100194125152115,2.33774459931714,0.019400501076347,0.071868463362289
"ENSG00000148429",335.39853259115,-0.294040250556553,0.125792161664458,-2.33750852728713,0.0194127580696177,0.0718978203355
"ENSG00000117411",1074.11603042923,-0.245492360732953,0.105053707123183,-2.33682720444215,0.0194481706872075,0.0720129051148807
"ENSG00000125633",1533.3592877201,-0.227040657610748,0.0971619997347233,-2.33672277465085,0.0194536035432235,0.0720169539155337
"ENSG00000063127",28.2597384944708,-0.874891587422241,0.374454281353945,-2.33644434310865,0.0194680951482509,0.0720545287868804
"ENSG00000161328",35.0710390836816,-0.735471845328846,0.314812360944906,-2.33622289519171,0.0194796276431064,0.0720811372051268
"ENSG00000163554",7.13767542073377,-1.79424320679114,0.768298940230739,-2.33534515386977,0.0195253971103185,0.0722343937679105
"ENSG00000122884",2477.19535548468,-0.372065203860599,0.159345921373155,-2.33495279109968,0.019545887073387,0.0722900038594906
"ENSG00000169299",302.565896795232,0.3126892430175,0.13392030162395,2.33489052239096,0.0195491405954082,0.0722900038594906
"ENSG00000165912",494.335019099529,-0.274030038191768,0.117378365442899,-2.33458727387949,0.0195649920052028,0.0723325033010348
"ENSG00000102802",1567.99628159269,0.715919530780308,0.306687722982549,2.33435992747921,0.0195768832215745,0.0723603460902562
"ENSG00000127527",551.095976221177,-0.261439321818622,0.112009330056633,-2.33408522027973,0.0195912600381679,0.0723973617442517
"ENSG00000131069",669.906445012059,0.266168660861937,0.114046056513195,2.33386992062404,0.0196025342030146,0.0724228979593122
"ENSG00000177125",404.473111378733,0.288988649260644,0.123831477370417,2.33372528049707,0.0196101114641423,0.0724347673845772
"ENSG00000099821",476.017494975553,0.263119892391767,0.112753314034633,2.33358899154794,0.0196172535730248,0.0724450245433732
"ENSG00000131149",848.319550360516,-0.32926282948571,0.141114590825104,-2.33330109636781,0.0196323479491455,0.0724846377228072
"ENSG00000131759",692.504327653289,-0.285478796173011,0.122375222880703,-2.33281533183648,0.0196578396356327,0.0725626126763701
"ENSG00000176393",1256.87614761659,-0.215882620402452,0.0925607584513295,-2.33233417718771,0.0196831179005179,0.0726397653273282
"ENSG00000166035",30.0240046749186,-0.777926849783536,0.333600395676847,-2.33191225149835,0.0197053078296623,0.072705488826384
"ENSG00000139718",970.886968275369,0.226885453035028,0.0973035710166161,2.33172791773781,0.0197150091717017,0.0727251149618942
"ENSG00000255197",21.6405078482182,0.991719006775253,0.425413136062047,2.33119037168286,0.0197433236215306,0.0728133775162048
"ENSG00000092847",978.345798464108,-0.235221385794632,0.100933144174441,-2.33046723867141,0.0197814696046808,0.0729378514906203
"ENSG00000237126",17.3290604939252,1.07617222613316,0.462093306465266,2.32890676206765,0.0198640056330519,0.073222620525058
"ENSG00000119681",28671.6040751113,-0.239664970403498,0.102911722708405,-2.32884033126698,0.0198675259233753,0.073222620525058
"ENSG00000183762",2292.39361933267,-0.26017600758092,0.111741937811254,-2.32836491542136,0.0198927349841834,0.0732879485237619
"ENSG00000143612",2592.37328133516,0.203883705884255,0.0875661413783745,2.32833950057558,0.0198940833995871,0.0732879485237619
"ENSG00000131165",1475.94805267831,0.198621303207465,0.0853209696875823,2.32793068262998,0.0199157846984009,0.0733516118186112
"ENSG00000148399",287.736542484082,-0.293426945037271,0.126057007076773,-2.32773212566093,0.0199263321596205,0.0733741753985048
"ENSG00000108176",18.8712854536366,-1.05338357995738,0.452563514598567,-2.32759280405482,0.0199337359149568,0.0733851555555951
"ENSG00000175182",266.933333108853,0.309198190788469,0.132852529801682,2.32737902131054,0.0199451013144129,0.073401197479753
"ENSG00000131374",3282.9083576381,-0.21716468358248,0.0933100737770374,-2.32734446337906,0.019946939059634,0.073401197479753
"ENSG00000048140",895.543892179033,0.227800350110616,0.0979015484720517,2.32683092010181,0.0199742660381467,0.0734854620193046
"ENSG00000139832",91.7974173579758,0.490756710344778,0.210930952636647,2.32662254738006,0.019985363411175,0.0735099936107847
"ENSG00000126088",1183.58398194763,-0.216499834344072,0.0930718901879238,-2.32615705888138,0.020010173523326,0.0735719668082164
"ENSG00000132825",143.63599024533,0.398165733388123,0.171170143672609,2.32614008988437,0.0200110784630205,0.0735719668082164
"ENSG00000132475",3452.20416388567,-0.184172173234909,0.0791938422660627,-2.32558704016604,0.0200405916135899,0.073664154688624
"ENSG00000186812",365.120963670295,-0.326223375772213,0.140304404163724,-2.32511144405372,0.020066001876158,0.073741223900956
"ENSG00000137364",345.138330351997,-0.373809595998103,0.160792926738049,-2.32478880496456,0.0200832559184741,0.0737882920573383
"ENSG00000160781",23.6532324917636,0.997096892041375,0.428928088466669,2.32462484703623,0.0200920289954668,0.0738041861905194
"ENSG00000090020",1125.4698567515,-0.286454759183987,0.123260698807726,-2.32397481074505,0.0201268441257833,0.0739157125716971
"ENSG00000235257",27.139579107862,-0.895665230633583,0.385458996736134,-2.32363296282512,0.0201451741865361,0.0739666616813612
"ENSG00000203836",1853.34619800697,-0.208863631906247,0.0899175357255752,-2.32283536488022,0.0201879984530229,0.0741075032794443
"ENSG00000095139",4335.05213655651,0.181471823918348,0.0781426115755797,2.32231583075295,0.0202159357468878,0.0741803366947224
"ENSG00000092094",295.20667973194,-0.292409714947017,0.1259138331518,-2.32230016057481,0.0202167789148126,0.0741803366947224
"ENSG00000249119",74.660383325177,0.526718156054196,0.226851661883975,2.32186157103663,0.0202403906275618,0.0742505576602598
"ENSG00000173621",176.419564892063,0.476706350989487,0.205334200172708,2.32161203826994,0.0202538350993175,0.0742834579686793
"ENSG00000173726",2920.1077748735,0.200188620812782,0.0862369547766826,2.32137859379644,0.0202664198101873,0.0743131911555167
"ENSG00000131778",684.484714110531,-0.281620175442786,0.12132698094803,-2.32116692628672,0.0202778364478485,0.0743386290453931
"ENSG00000178498",396.088348784836,-0.316116339799392,0.136254794970123,-2.32003827732234,0.0203388067717277,0.0745456795900161
"ENSG00000123989",2938.70692069207,0.279132641551017,0.12032868125416,2.31975152259359,0.0203543228956404,0.0745860770095051
"ENSG00000088808",131.531815471141,-0.399040159726536,0.172040209714657,-2.31945869159529,0.020370178458084,0.0746277001523979
"ENSG00000015153",230.33513601945,0.396957811699854,0.171195950591462,2.31873365186742,0.0204094826692231,0.0747551918734114
"ENSG00000151208",2618.07068748435,0.225515160049865,0.0972704095320612,2.31843539196299,0.0204256704525129,0.0747749591413241
"ENSG00000129235",306.607044041901,0.296230909717593,0.127777227183078,2.31833884838616,0.0204309126653661,0.0747749591413241
"ENSG00000230712",16.9468519427807,1.29495320514204,0.558572583409301,2.31832575318711,0.0204316238110267,0.0747749591413241
"ENSG00000100167",16.7548456052135,-1.26202115804,0.544388209715521,-2.31823749213726,0.0204364174638122,0.0747749591413241
"ENSG00000249565",193.374485246366,0.389277483892532,0.16792101334102,2.31821781054866,0.0204374865481632,0.0747749591413241
"ENSG00000105058",1610.83563475127,0.225497517994046,0.0972753479671231,2.3181363285409,0.0204419130889484,0.0747749591413241
"ENSG00000103034",174.710750635056,-0.358230303815844,0.154540156364276,-2.31804025726128,0.0204471332716117,0.074777572449464
"ENSG00000204789",35.3389507663141,-0.800550717388942,0.345373890343791,-2.31792483384329,0.0204534065204178,0.0747840349444488
"ENSG00000122121",380.999159435922,0.310506310873133,0.133974555343997,2.31765136354338,0.0204682762986869,0.074821919262777
"ENSG00000148053",56.6439295670835,0.593984631939213,0.256340203854845,2.31717312776876,0.0204943027347747,0.0749005611509185
"ENSG00000169629",895.952499665265,-0.222586201052981,0.0961160810065254,-2.31580604121666,0.0205688612413178,0.0751564995950926
"ENSG00000072864",256.144293042834,0.320373611337946,0.138354581724525,2.31559813447911,0.0205802208069661,0.0751702148168258
"ENSG00000169249",199.55082637979,-0.389489774664336,0.168204594885458,-2.31557155100053,0.0205816736639947,0.0751702148168258
"ENSG00000187601",388.835588379787,-0.264932558284754,0.114436224535561,-2.31511096560535,0.0206068600697126,0.0752456435020793
"ENSG00000166888",6318.35073612315,0.189973588915694,0.0820706268519757,2.31475737669622,0.0206262137679846,0.0752997456430868
"ENSG00000087274",7405.07661292596,0.185365801781415,0.0800975102570298,2.31425173125337,0.0206539178217122,0.0753843017746065
"ENSG00000143512",9.93332929358857,-1.45984645602897,0.630853758775146,-2.31408061808712,0.0206633003685046,0.0754019641415351
"ENSG00000241973",2519.46036823104,-0.206029201172871,0.08904189472468,-2.31384565445198,0.0206761900449761,0.0754324137143161
"ENSG00000101856",3547.61803430343,-0.19263006934628,0.0832559771920213,-2.31370858697627,0.0206837125537553,0.075443273305961
"ENSG00000134153",992.908298643653,0.231390614634621,0.100018021239807,2.31348922690473,0.0206957563928041,0.075470615929461
"ENSG00000100300",1847.51270721047,0.217422662732776,0.0940043243806547,2.31290064755276,0.0207281022210772,0.0755719649518888
"ENSG00000178035",2920.03144746783,-0.214770151281581,0.0928697006812031,-2.31259657031554,0.0207448302775655,0.0756163415959756
"ENSG00000121297",867.633722309663,-0.240300555702003,0.10392338590202,-2.312285667141,0.0207619460127892,0.0756621115564886
"ENSG00000197122",1211.22766893887,0.224919170194515,0.0972784703280633,2.31211664241835,0.0207712562684754,0.0756778742149545
"ENSG00000010310",14.3539182188587,-1.12984539680977,0.488678664134489,-2.31204159242529,0.0207753913547441,0.0756778742149545
"ENSG00000239713",145.355807663093,-0.422784332787874,0.182879050813331,-2.31182484219814,0.0207873378352765,0.0757047747891703
"ENSG00000119630",713.350150117787,-1.13076254810526,0.489488090749939,-2.3100920522353,0.0208830583654462,0.0760366907926604
"ENSG00000102125",322.968826321753,0.29850960104751,0.129254198990883,2.30947701024835,0.0209171259714505,0.0761342565454377
"ENSG00000106771",2247.0841639448,0.204455223442791,0.088532994589018,2.30936753457735,0.0209231949807265,0.0761342565454377
"ENSG00000146085",947.433544042049,0.223124564648568,0.0966174921644863,2.3093599269655,0.0209236167813775,0.0761342565454377
"ENSG00000235180",15.5043308045427,-1.15870318819571,0.501874512422346,-2.30875081223614,0.0209574129352107,0.0762405140448832
"ENSG00000085721",745.923821768369,0.237086984587873,0.102754494612937,2.30731497907657,0.0210372670699019,0.0765142415717931
"ENSG00000093010",2386.93128872453,0.246104590513784,0.10669626798257,2.30659042876726,0.0210776636266455,0.0766443701901422
"ENSG00000104953",12.2315125544099,1.23371953235712,0.534927487880366,2.30633040983872,0.0210921771847914,0.0766803444816643
"ENSG00000182685",29.8482542648216,0.862197115298964,0.373894130053932,2.30599264870673,0.0211110431044915,0.0767321225059441
"ENSG00000100802",122.291899076856,-0.416134816028515,0.180505395866186,-2.30538712724693,0.0211449017978813,0.0768383600257584
"ENSG00000165714",179.566617740385,-0.382899984962827,0.166098065995337,-2.30526455963416,0.0211517611146918,0.0768464596014504
"ENSG00000176410",161.002060902638,-0.374889273035038,0.162651745575917,-2.3048585904051,0.0211744944329011,0.0769122148409774
"ENSG00000159899",1450.4964193797,0.203098281907561,0.0881261334926897,2.30463171204951,0.0211872083540417,0.0769415557644807
"ENSG00000145214",469.541048775019,0.273355715758986,0.118620885608367,2.30444844815511,0.0211974830413023,0.0769620276861634
"ENSG00000105325",764.403626516539,-0.221711664573204,0.0962156381072345,-2.30432047154436,0.0212046606214513,0.0769641624725341
"ENSG00000258399",43.4533396367512,-0.662963358645242,0.287714404303295,-2.30424111107895,0.0212091126239443,0.0769641624725341
"ENSG00000163644",707.888716646348,0.38005026809829,0.164938775730815,2.30418994208216,0.0212119835592535,0.0769641624725341
"ENSG00000170425",94.0593893370229,-0.541886274944567,0.235204212937849,-2.30389697606206,0.0212284275015851,0.0770069907795204
"ENSG00000105426",3654.41812937553,0.399693128352657,0.173580331352439,2.30264065772012,0.0212990695872347,0.077246363389368
"ENSG00000214140",52.0245947147632,-0.616635096915673,0.267884674252058,-2.30186776693118,0.0213426304577355,0.0773874361102421
"ENSG00000128000",254.184609656047,-0.404641747329395,0.175840215712766,-2.30119000758265,0.0213808934588877,0.0775092415560727
"ENSG00000184961",32.351288342821,-0.753330912745025,0.327760048686613,-2.29842201868026,0.0215377815059683,0.0780609351109523
"ENSG00000172037",12267.5473955654,-0.260145363568426,0.11322745865941,-2.29754660793851,0.0215876074606841,0.0782244396108108
"ENSG00000167711",10.150980370124,1.38086268725116,0.601042874704224,2.29744456737914,0.021593421851599,0.0782284280831995
"ENSG00000233396",88.2008098782468,0.51652145114937,0.224849422858168,2.29718824528709,0.0216080333992247,0.0782578677873177
"ENSG00000104824",1830.44890531332,-0.197628982123229,0.0860327518131373,-2.29713658994052,0.0216109790352661,0.0782578677873177
"ENSG00000175893",400.132940813974,0.281141488097985,0.122437472356748,2.29620460702437,0.0216641852584845,0.0784334246400108
"ENSG00000156508",257258.010697394,-0.204293192785511,0.0889815180382707,-2.29590590596179,0.0216812619945866,0.0784781295664469
"ENSG00000235997",349.78500015285,0.883498974344669,0.38485855123863,2.2956459496644,0.0216961332269662,0.0785148336316466
"ENSG00000225511",36.1174773799727,-0.832302961744925,0.362649634218489,-2.2950608058341,0.0217296398400442,0.0786189454513568
"ENSG00000206418",578.541619641748,0.322785164281175,0.140651398521068,2.29493035743136,0.0217371157366382,0.0786288519540644
"ENSG00000175592",287.582797526071,-0.506746784740823,0.220840171831038,-2.29463136411852,0.021754259256847,0.0786737168504321
"ENSG00000242960",1815.90822188591,0.297218001469223,0.129535356558968,2.29449325160827,0.0217621822511505,0.0786788092468475
"ENSG00000162881",6.79266250864054,-2.13892294977507,0.932219412205364,-2.29444154645417,0.0217651490270111,0.0786788092468475
"ENSG00000249673",240.604074215009,-0.342259245102804,0.149200851568648,-2.29394967591944,0.0217933895372443,0.0787637397125669
"ENSG00000176438",458.224596117133,0.345112583420372,0.150512972059091,2.29290923366315,0.0218532311123707,0.0789628181016555
"ENSG00000105254",893.760789412192,0.227559277431526,0.0992633769912957,2.29247970730917,0.0218779772101668,0.0790350260731231
"ENSG00000126947",1178.84306984883,-0.282644172863287,0.123309867900021,-2.29214561394594,0.021897242027277,0.0790856265502652
"ENSG00000111348",24.9719506006442,0.984781819647659,0.42964706745357,2.29207154952612,0.0219015148002542,0.0790856265502652
"ENSG00000255857",9.52165386011149,-1.37869244634749,0.601533612399015,-2.29196244055097,0.0219078106135201,0.0790907018510073
"ENSG00000149636",186.707407104866,-0.409178882582992,0.17853400728151,-2.29188202748289,0.0219124516215312,0.0790907018510073
"ENSG00000234684",66.6087709564531,-0.552043249434064,0.240941472302017,-2.29119231388312,0.0219522933121863,0.0792172776275372
"ENSG00000171408",781.935054701756,-0.352548233485604,0.153886076539426,-2.2909690169096,0.0219652056846032,0.0792466420742771
"ENSG00000164244",1534.24718741291,-0.21566850543427,0.0941633715192776,-2.290365159558,0.0220001574456329,0.0793554907558624
"ENSG00000111653",499.995629681743,-0.296001225705782,0.129271481525128,-2.28976431780311,0.022034982673205,0.0794638358201889
"ENSG00000242282",27.7630271438223,-0.80846739248158,0.353092577439651,-2.28967541131549,0.0220401398290575,0.0794651663269689
"ENSG00000136715",640.708386699518,-0.281245009214595,0.122896478051705,-2.28847086322742,0.0221101150179427,0.0797001452731923
"ENSG00000103540",364.952122532129,-0.276443194014367,0.120829352435781,-2.2878811186321,0.0221444451543165,0.0797968068060215
"ENSG00000205275",228.816216778558,-0.462012618539514,0.201942269055527,-2.28784503957651,0.022146546887716,0.0797968068060215
"ENSG00000069869",1088.53531475396,0.254897848238611,0.111423859948096,2.28764151912658,0.0221584059282319,0.0798222063783237
"ENSG00000197461",63.9318063520466,0.573281342594142,0.250635087576457,2.2873147895514,0.0221774558568488,0.079873493359432
"ENSG00000234456",1540.58823131386,0.210264177332927,0.0919346182793938,2.28710556771906,0.022189661989995,0.0799001150761461
"ENSG00000197497",60.1502643245359,-0.590028747082812,0.258091246949532,-2.28612459374954,0.0222469705772744,0.0800890940781879
"ENSG00000262468",19.2525005894734,-1.00008906119033,0.437580342235919,-2.28549814664923,0.0222836349766608,0.0802036881528221
"ENSG00000091127",171.838626167511,0.47129159682425,0.20630098788341,2.28448540968984,0.0223430191007939,0.080389536077029
"ENSG00000123684",1045.5853951895,0.221483365153042,0.0969524983215525,2.28445237603337,0.0223449584190971,0.080389536077029
"ENSG00000101417",116.760809058752,-0.426533685187014,0.186731457835185,-2.28420904614522,0.0223592481812287,0.0804235116635613
"ENSG00000161103",48.423276388803,0.766581202520818,0.335797636922383,2.28286657865317,0.0224382286905924,0.0806901069012072
"ENSG00000145194",21.125711467928,0.934995614947659,0.409613020148967,2.28263157896598,0.0224520791882187,0.080722423355216
"ENSG00000234231",391.324057229338,0.263124173607775,0.115277909320568,2.28252034720783,0.0224586375974072,0.0807285140928244
"ENSG00000153531",28.1954925442475,-0.81178211073934,0.355760702519664,-2.28182063108691,0.0224999322235416,0.0808594359423767
"ENSG00000113209",30.4532964724815,-0.801925934971358,0.351470260162728,-2.2816324049724,0.0225110518831644,0.0808818828865546
"ENSG00000138036",397.602706668229,0.295129318927886,0.129369907629355,2.28128259759938,0.0225317298172167,0.0809386554213264
"ENSG00000133961",1631.07856475288,0.198692306900379,0.0871169239519837,2.2807543917631,0.0225629845889141,0.0810333893610945
"ENSG00000183814",44.6527380026807,-0.686417712250446,0.3009957490769,-2.28048972238168,0.0225786596597537,0.0810721410024388
"ENSG00000121644",1431.35396364787,0.208066057034232,0.0912674295401073,2.27974051732001,0.0226230827325629,0.0812140776616081
"ENSG00000139990",1228.43537048944,-0.242517925187944,0.106405135910178,-2.2791937918548,0.022655547980723,0.0813021013220406
"ENSG00000164038",396.185413681644,0.26526382418966,0.116389814319953,2.27909826765817,0.0226612244811439,0.0813021013220406
"ENSG00000235655",2831.35029239458,-0.186781828935054,0.0819549178044133,-2.27908018138474,0.0226622993923692,0.0813021013220406
"ENSG00000100209",131.205780669986,-0.38843254884936,0.170479427261063,-2.27847169063125,0.0226984893094198,0.0814143351154378
"ENSG00000187792",100.089501582683,-0.48985831246038,0.215007407838297,-2.2783322555509,0.0227067892635998,0.0814212442945171
"ENSG00000177337",90.8501225699238,0.479757428272591,0.210579290388656,2.27827450357121,0.0227102277560448,0.0814212442945171
"ENSG00000133805",792.386801133558,0.39936414512685,0.175359583061764,2.27740131536575,0.022762271631774,0.0815902073436116
"ENSG00000139146",117.506751219437,0.405925040297148,0.178254236107121,2.27722521025088,0.0227727804198278,0.0816102491573014
"ENSG00000165246",485.856729009535,-0.317588637549111,0.139546954886005,-2.27585501818042,0.0228546885073837,0.0818860989785275
"ENSG00000167775",261.908140654511,-0.316932624835604,0.139277414272261,-2.27554931638851,0.0228729977973063,0.0819340106721552
"ENSG00000044459",492.344900745951,-0.273969026926042,0.12043619720035,-2.27480635635052,0.0229175487664818,0.0820758824619189
"ENSG00000197372",67.0200591284111,-0.57424945136302,0.252488203412021,-2.27436150918281,0.0229442597120558,0.0821538153573416
"ENSG00000139618",60.0530298396626,-0.629504312688494,0.276830485812874,-2.27397033545653,0.0229677701649647,0.0822202574757881
"ENSG00000177981",537.577389750833,-0.268019227480638,0.117908329306102,-2.27311530116616,0.0230192325871397,0.0823867121018268
"ENSG00000155957",188.111733330651,0.4299984418544,0.189189260642064,2.27284804853661,0.0230353383991585,0.0824265795757728
"ENSG00000107829",506.623837185191,0.250847277081829,0.110426261864576,2.27162699204164,0.0231090491730396,0.0826725113334264
"ENSG00000184216",2524.70318021373,0.257807413501663,0.11354636682752,2.27050341375766,0.0231770564052809,0.0828979370909574
"ENSG00000164733",27835.1275884574,0.189837711280628,0.0836172566767416,2.2703173821467,0.0231883331608342,0.0829204001588459
"ENSG00000160325",218.871729445615,-0.318260587664199,0.140194115737933,-2.27014226659218,0.0231989525658828,0.0829405034001274
"ENSG00000110955",6515.83587941865,0.168908287609409,0.0744094387594834,2.26998470120676,0.0232085112976587,0.0829568066973819
"ENSG00000119397",258.456970488887,-0.31760908798601,0.139956840321311,-2.26933594140055,0.0232479044610405,0.0830797205933307
"ENSG00000107902",231.551505141841,-0.32271841413381,0.142236894445577,-2.2688797825046,0.0232756375055168,0.0831609214298291
"ENSG00000162714",732.420321000222,-0.257536961181877,0.113567165932126,-2.26770615492682,0.0233471224681168,0.0833983737582578
"ENSG00000123933",3311.52811620385,-0.233871176587652,0.103167850968151,-2.26689975988596,0.0233963499064029,0.0835562347851653
"ENSG00000197256",17308.6114857619,0.22132064122037,0.0976657770454989,2.26610229207786,0.0234451209503205,0.0837123982985197
"ENSG00000123159",1195.2357749174,0.227701920103975,0.100486450338476,2.26599625458945,0.0234516125675693,0.0837175655348203
"ENSG00000167699",639.52253083328,-0.250382793222567,0.110535079106103,-2.26518852881286,0.0235011127785871,0.0838762296071897
"ENSG00000175582",2337.5338049283,0.20506483919799,0.0905356537665283,2.26501748942806,0.0235116062855551,0.0838956391991124
"ENSG00000177875",23.2366657198476,0.908135244064548,0.401014872236116,2.26459243020254,0.0235377018782763,0.0839707008537993
"ENSG00000037749",834.737557748447,0.235197083140301,0.103872994682206,2.26427555939708,0.0235571718261724,0.0840220983509902
"ENSG00000165916",1433.71009603162,0.197052730519477,0.0870425549180094,2.26386657313877,0.0235823224157008,0.0840774768983226
"ENSG00000162551",1111.63611449369,0.303414308491361,0.134025308254436,2.26385831484419,0.0235828304990173,0.0840774768983226
"ENSG00000143401",563.633454097971,-0.255513148836297,0.112871177917262,-2.26375903531012,0.023588939316633,0.0840811934920193
"ENSG00000229036",46.8280048193379,-0.637456316086274,0.281611485036621,-2.26360198343252,0.0235986057567864,0.0840975866737443
"ENSG00000136828",104.153883425115,-0.439193488326443,0.194033481455157,-2.2634933158582,0.0236052961865623,0.0841033695818352
"ENSG00000078369",7092.26109284888,0.174757515226146,0.0772254308237682,2.26295293353494,0.0236385908170213,0.0842039178362922
"ENSG00000164542",41.4431698042527,-0.658426803188485,0.291009589572821,-2.26256050240477,0.0236627952488239,0.0842720493453824
"ENSG00000170088",518.743728423133,0.31042184467482,0.137219467422508,2.26222889875392,0.0236832647126995,0.0843268528581766
"ENSG00000180776",511.50515406634,-0.280119511931031,0.123856006599697,-2.26165463929722,0.0237187493457178,0.0844350845434431
"ENSG00000254506",8.70053615124163,1.57360134490003,0.695803047881792,2.26156144284002,0.0237245124881738,0.0844374885811135
"ENSG00000144028",4382.12398908231,-0.187576124900224,0.0829643737660003,-2.26092377228422,0.0237639777734481,0.0845598145643534
"ENSG00000104853",2029.87762443063,0.195793536344451,0.086604248675726,2.26078442268536,0.0237726096670418,0.0845723965775404
"ENSG00000100097",16989.3296093529,-0.179808819790351,0.0795394650090144,-2.2606239527758,0.023782553209936,0.0845896384638016
"ENSG00000132640",1451.81279955616,0.246881857737679,0.109222701393446,2.26035297230336,0.0237993527477704,0.0846212550097397
"ENSG00000117222",510.704760032472,-0.261966037041268,0.11589796584857,-2.26031609030607,0.0238016400569694,0.0846212550097397
"ENSG00000163125",1032.02131275172,-0.2245430925012,0.0993477627168124,-2.26017261346139,0.0238105398680254,0.0846347653993893
"ENSG00000144034",143.439158085436,-0.386086520414243,0.170849033003553,-2.25981097830512,0.0238329847599926,0.0846964057980378
"ENSG00000141562",664.245787781721,-0.225237869233387,0.0997277230548155,-2.25852814376986,0.0239127519897333,0.084961211269256
"ENSG00000151366",423.452348814649,0.267509444362394,0.11845217671268,2.25837508255564,0.023922284849386,0.084961211269256
"ENSG00000183779",1282.5224240193,0.407432418127186,0.180413282515113,2.25832828075203,0.0239252003869902,0.084961211269256
"ENSG00000101665",253.781928734619,0.300298699843491,0.132979505596884,2.25823293969689,0.0239311406505841,0.084961211269256
"ENSG00000173473",1499.85378122741,-0.220739698868614,0.0977502198345303,-2.25820155946736,0.0239330960884413,0.084961211269256
"ENSG00000103351",505.488272282881,-0.266693741116802,0.118108227950047,-2.25804540247271,0.0239428289670478,0.0849775854442099
"ENSG00000230724",336.481196598527,-0.285964182524077,0.126696198589159,-2.25708573507704,0.0240027180609914,0.0851719283601056
"ENSG00000039523",1101.73902453687,0.220555948032839,0.0977338069191963,2.2567006748769,0.0240267846586387,0.0852391017945207
"ENSG00000196655",406.153645266563,0.265005488165205,0.117434790875486,2.25661821500739,0.0240319411917089,0.0852391741862792
"ENSG00000147601",631.894896074781,-0.246930193044629,0.109470754682631,-2.25567270236246,0.0240911363584784,0.0854289798897948
"ENSG00000110921",89.7302948633726,-0.484128335794703,0.214634034269885,-2.25559910589926,0.0240957492687473,0.0854289798897948
"ENSG00000233247",217.377039521108,-0.342945059131076,0.152065190970413,-2.25525024459939,0.0241176257655864,0.0854882779166321
"ENSG00000167186",276.691097635124,-0.293288826981382,0.130105635939352,-2.25423614329896,0.0241813161415882,0.0856957340776846
"ENSG00000116729",3665.51906719301,-0.206867254760769,0.0917807402332873,-2.25392881158897,0.0242006468010515,0.0857459296136315
"ENSG00000171552",1971.55209649369,0.231942626184184,0.102915175757611,2.25372618252592,0.0242133991628434,0.08577280096191
"ENSG00000165078",37.7480696042103,-0.712587194302321,0.316209387226563,-2.25352953798223,0.0242257804612339,0.0857882412773895
"ENSG00000109220",278.593647451405,0.308313180196783,0.136824802773924,2.25334277080018,0.0242375449342392,0.0857882412773895
"ENSG00000063244",1955.89974195522,-0.23343632271048,0.103597214780937,-2.25330693691038,0.0242398026786962,0.0857882412773895
"ENSG00000122557",809.166818448921,0.222689791686695,0.0988296657131076,2.25326869295644,0.0242422124723915,0.0857882412773895
"ENSG00000187151",19.4535150228922,1.29064289068636,0.572792558255351,2.25324661098511,0.024243603976317,0.0857882412773895
