"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000122641",881.286812558177,0.971200262212844,0.177373436071105,5.47545497074044,4.36388924685926e-08,6.98390606951555e-07
"ENSG00000133103",614.363683904659,-0.575625635909807,0.10514854280137,-5.47440431007388,4.38985770395419e-08,7.01869734632214e-07
"ENSG00000244486",798.519033944008,0.538703412957244,0.0984369848823551,5.47257124546291,4.43552344811183e-08,7.08488422953454e-07
"ENSG00000102385",111.218184214316,-1.07945413580497,0.197261436863697,-5.47220051200809,4.4448150784285e-08,7.09289913861532e-07
"ENSG00000111816",89.0191189596662,-1.15471208243626,0.211035525437102,-5.47164786613343,4.45870098958493e-08,7.10472755552708e-07
"ENSG00000188312",77.1255183761894,-1.29958899665136,0.237516875339458,-5.47156489320598,4.46078941483443e-08,7.10472755552708e-07
"ENSG00000132541",432.487731161226,-0.644636412813847,0.117820927622599,-5.47132352309031,4.46687008446334e-08,7.10759117178846e-07
"ENSG00000273131",388.604026374655,0.696357668021567,0.127342259361275,5.46839416478368,4.54131096318213e-08,7.21911846216194e-07
"ENSG00000149792",684.340279380917,-0.544318439965775,0.0996018010498191,-5.46494575628724,4.63048378396925e-08,7.35382860083767e-07
"ENSG00000241644",684.365997945936,1.10420505480279,0.202107691110971,5.46344895997306,4.66971578373553e-08,7.40904427790391e-07
"ENSG00000111231",240.848722494585,0.747128862490448,0.136902264117883,5.45738865098035,4.83187967697348e-08,7.6590138604634e-07
"ENSG00000248290",1248.35417559003,-0.494542501369731,0.0906487876329276,-5.4555886987957,4.88108584816566e-08,7.72962793283943e-07
"ENSG00000197555",2233.37258433937,-0.520318654243553,0.0953905878727066,-5.45461209378318,4.90798668439203e-08,7.76481859048332e-07
"ENSG00000108960",1725.23104736019,1.68408030958495,0.308776122278303,5.45404967572938,4.92354378604596e-08,7.78201263554464e-07
"ENSG00000189007",170.11135587274,-1.09193282115371,0.200279079168822,-5.45205632902518,4.97906780008079e-08,7.86228441580787e-07
"ENSG00000160712",739.093564142615,0.642047657405397,0.117793006594793,5.45064325944268,5.01879550646127e-08,7.91748386171399e-07
"ENSG00000259758",1095.45169401435,0.732570048270303,0.134446112184385,5.44880053701833,5.07106448886072e-08,7.99234437389672e-07
"ENSG00000140511",146.686886293426,1.48760778052797,0.273060467733675,5.44790607323972,5.0966258686007e-08,8.0250097642597e-07
"ENSG00000130224",371.67631801911,0.767297512553977,0.141029048461757,5.44070544985662,5.30699973313252e-08,8.348338158395e-07
"ENSG00000174899",287.276663522079,0.762216368841057,0.140220777852003,5.43583041341808,5.45418118883831e-08,8.57174157291293e-07
"ENSG00000206052",193.711406379245,-1.13021997859175,0.207958002920412,-5.43484724184574,5.48433962893217e-08,8.6109839623234e-07
"ENSG00000197312",477.182970610005,1.03862038813592,0.191201655720335,5.43206796103835,5.57046982074071e-08,8.73795058081407e-07
"ENSG00000113083",12429.8189178534,0.465732777866544,0.0857569628242455,5.43084505943896,5.60878160956471e-08,8.7894638666881e-07
"ENSG00000137273",2264.64391548854,-0.761572971270811,0.140235229871629,-5.43068223275958,5.61390196353904e-08,8.7894638666881e-07
"ENSG00000196526",1848.76754214264,-0.616002974282836,0.113434733306883,-5.43046169656274,5.62084431176095e-08,8.79203884995143e-07
"ENSG00000080200",493.392380238392,-0.634585651511634,0.116896079265559,-5.42863075903521,5.67880328459382e-08,8.87433326846695e-07
"ENSG00000031081",329.847121929405,-0.705218434109433,0.129963194055667,-5.42629349204337,5.75363229138817e-08,8.98281105436295e-07
"ENSG00000138356",4461.67127220631,1.5516618963461,0.286337603718833,5.4189944883025,5.99351651063188e-08,9.3485338355683e-07
"ENSG00000172935",2091.53730225707,0.540895682846978,0.0998430550142162,5.41745925913387,6.04519184695676e-08,9.42028205559572e-07
"ENSG00000133026",14500.8925809764,0.615490738063484,0.113632360612634,5.41650930021297,6.07738309376893e-08,9.46156189720349e-07
"ENSG00000021355",622.84835815123,0.593974505812353,0.109731947483606,5.41295875479738,6.19917735063519e-08,9.64213189420259e-07
"ENSG00000236104",391.754835922509,-0.639417014915559,0.118149853827895,-5.4119154124979,6.23541441208355e-08,9.68941363136129e-07
"ENSG00000006025",160.625635613271,-0.951560812242019,0.175839156695823,-5.41154103626695,6.24846710344504e-08,9.70061366218652e-07
"ENSG00000184640",8383.05040446443,-0.432843864260586,0.0799978323098333,-5.41069491213428,6.27806496660973e-08,9.73745478372477e-07
"ENSG00000157168",57.9864133468863,-1.61937178217856,0.299302968130317,-5.41047685659262,6.28571464931763e-08,9.74021664986698e-07
"ENSG00000177706",1901.22511490571,0.903204823045801,0.166978668576833,5.40910303539881,6.33411824171654e-08,9.80606588988131e-07
"ENSG00000156239",233.687661863792,-0.753978826902944,0.139395104979561,-5.40893331235338,6.34012306668578e-08,9.80621457732686e-07
"ENSG00000147202",1231.99983641651,0.667619278599499,0.123437033833508,5.40858167006821,6.35258177550742e-08,9.81633586092376e-07
"ENSG00000185561",169.559914262262,1.00578560757928,0.185974333100878,5.4081958021256,6.36628039581844e-08,9.82835250688398e-07
"ENSG00000120899",392.072411826349,0.986348656686437,0.182432401607058,5.40665280946603,6.42134445376469e-08,9.90414800694041e-07
"ENSG00000146247",1492.11747624823,-0.461946277578513,0.085459516303633,-5.40543988029657,6.46495333446538e-08,9.96215093210655e-07
"ENSG00000168811",36.1491849132035,-2.07034019773901,0.383151530543992,-5.403450156651,6.53711268123017e-08,1.00640001908809e-06
"ENSG00000123983",2698.90967217885,-0.441439220756289,0.0817228979288741,-5.4016589223315,6.60274054312232e-08,1.01469261449273e-06
"ENSG00000109881",67.1833508753582,-1.34076972770514,0.248215017501662,-5.40164628715972,6.60320573422601e-08,1.01469261449273e-06
"ENSG00000162817",646.234284321051,1.14696928078012,0.212587877584924,5.39527132877997,6.8420079973718e-08,1.05041595489715e-06
"ENSG00000259660",199.485778506195,-1.04023373519199,0.192923117569466,-5.39196001131089,6.96932796704344e-08,1.06897381646075e-06
"ENSG00000164920",4609.45893337852,-0.785224443916129,0.145655180742108,-5.39098190613913,7.00737308932002e-08,1.07381684016948e-06
"ENSG00000121753",509.626074676686,-0.650093711847692,0.120593291095711,-5.39079500974672,7.01466561090181e-08,1.07394271659157e-06
"ENSG00000154188",2784.40532135927,0.556505345132652,0.103267079678125,5.38899082715646,7.08544217924025e-08,1.08283180806167e-06
"ENSG00000074219",431.479731033974,-0.720760627671119,0.133747074827568,-5.38898236541137,7.08577575051199e-08,1.08283180806167e-06
"ENSG00000163069",3079.09560669194,0.511300337225841,0.0948888554350202,5.38841294777741,7.10825780511457e-08,1.08526813738437e-06
"ENSG00000184009",52255.4360468649,0.6151252243109,0.114166756311022,5.38795393849265,7.12643093981274e-08,1.08704271945894e-06
"ENSG00000164305",518.360139301959,0.73603682312384,0.136628531503395,5.38713850631962,7.15882664914003e-08,1.0909815157863e-06
"ENSG00000149289",398.170368593317,0.723985197580198,0.134405692341105,5.38656648367848,7.18163719954255e-08,1.09317554789074e-06
"ENSG00000213626",4682.25962880601,1.55315475846541,0.288344926205217,5.38644733204016,7.18639746173053e-08,1.09317554789074e-06
"ENSG00000074935",264.917851183722,-0.714724189944959,0.132727406072588,-5.38490287042965,7.24837793599337e-08,1.10159414126141e-06
"ENSG00000164530",109.125623234309,-1.56447274209373,0.290622347819187,-5.38318114155172,7.31808262813881e-08,1.11117016739791e-06
"ENSG00000088325",257.015306553766,-0.864716072560828,0.160682561481981,-5.38151784851772,7.38603784854676e-08,1.12046329190569e-06
"ENSG00000101134",331.4415662004,-0.913110010089152,0.169724381223052,-5.37995780870836,7.45032975652786e-08,1.12908275908143e-06
"ENSG00000122877",17.0948922428809,-3.06949479022682,0.570558251770069,-5.3798096525713,7.4564636295086e-08,1.12908275908143e-06
"ENSG00000139793",1674.4971709619,0.506196623759309,0.0942330897479947,5.37175025368497,7.79760563118662e-08,1.17865459651038e-06
"ENSG00000196843",479.257985264699,0.703753446882987,0.131010328076095,5.37174020718599,7.79804017214025e-08,1.17865459651038e-06
"ENSG00000148180",13051.2183830095,0.511416632116158,0.0953126792043709,5.36567260919789,8.0648111769569e-08,1.21717480891144e-06
"ENSG00000111885",5717.73859460955,0.775901819721278,0.144606421351166,5.36561110130135,8.06756019403824e-08,1.21717480891144e-06
"ENSG00000135070",762.847535294932,0.533798455337989,0.099507793120179,5.36438844235348,8.12239404922753e-08,1.22433471063561e-06
"ENSG00000139354",124.486097238385,-1.13810485495798,0.212174597859866,-5.36400147066455,8.13982403520516e-08,1.22584863600966e-06
"ENSG00000182985",120.866560740245,-1.26573073072626,0.235992933248795,-5.36342640985724,8.16579285722898e-08,1.22864458983293e-06
"ENSG00000006114",997.69545641392,-0.515897880627859,0.0962055790983482,-5.3624528375893,8.20994081026345e-08,1.23416827615156e-06
"ENSG00000101460",472.105519290341,0.585024754938244,0.109455802529124,5.34484916669979,9.04923765784353e-08,1.35910541329929e-06
"ENSG00000170921",2029.43253033011,0.595289603108183,0.111433645044202,5.34209935313566,9.18762721737196e-08,1.3786425072288e-06
"ENSG00000226137",477.06783582412,-0.584576578469052,0.109432071847525,-5.34191273727834,9.19709289262129e-08,1.37881620276371e-06
"ENSG00000136531",268.516216788725,-0.867465094937311,0.162575222469633,-5.33577676696299,9.51363906631546e-08,1.42498514390407e-06
"ENSG00000137965",215.812422134677,-0.843625194038041,0.158130170208487,-5.33500465423999,9.5542106669799e-08,1.4297716882705e-06
"ENSG00000165915",3038.17813544755,0.613439769821641,0.115000370559162,5.33424167973492,9.59446659319241e-08,1.43450241063623e-06
"ENSG00000104695",1935.86232583647,0.549568089891511,0.103050778631306,5.33298338150115,9.66121564477081e-08,1.44318213177872e-06
"ENSG00000143028",99.8324466019591,1.21775779747957,0.228430558169573,5.3309758871034,9.76863903700714e-08,1.4579166677893e-06
"ENSG00000065882",805.413680434959,0.574648190962831,0.107842250908794,5.3285997475037,9.89728368079439e-08,1.47578903833301e-06
"ENSG00000143771",1082.54501008914,0.506444907202685,0.0950487789764769,5.32826315767846,9.91563879836672e-08,1.4771987567118e-06
"ENSG00000140443",4571.39190454456,0.555173712989683,0.104207496607731,5.32757940707018,9.95302700386188e-08,1.4814388892923e-06
"ENSG00000156671",1557.04912667744,0.595118338196149,0.111733801611096,5.32621578801672,1.00279990060028e-07,1.49126049734428e-06
"ENSG00000070081",1628.18941578941,-0.457721299862015,0.0859761752360609,-5.32381556408237,1.01612936467331e-07,1.50972989580289e-06
"ENSG00000136141",517.179344294914,-0.614702026186146,0.115474947196735,-5.3232501170914,1.01929440242689e-07,1.51307780882618e-06
"ENSG00000123685",42.41107066179,1.87065657502875,0.351653930620105,5.31959523879072,1.03998361929353e-07,1.54241002196564e-06
"ENSG00000181634",26.9010827951419,-2.70403029544766,0.508497671458383,-5.31768471562994,1.0509597168114e-07,1.5572970946609e-06
"ENSG00000221829",164.000367666463,-0.936214381621919,0.176159377778334,-5.3145872415602,1.06899358016799e-07,1.58260637435039e-06
"ENSG00000272565",296.860697391108,0.823758211520926,0.155048023954795,5.31292299320821,1.07880634722733e-07,1.59571035103251e-06
"ENSG00000161267",64.2133206405243,1.45087457129574,0.273095991715953,5.31269083145238,1.08018213265582e-07,1.5963225889186e-06
"ENSG00000151491",1716.33240382484,0.531581887319637,0.100116640941904,5.30962567579655,1.09850614418039e-07,1.62195800434322e-06
"ENSG00000168792",344.690053469091,0.65274424997751,0.12302432773006,5.30581440290216,1.12171045243619e-07,1.65474725943387e-06
"ENSG00000136560",1187.56642613978,0.536932367279146,0.10120420571391,5.3054353175497,1.12404421777224e-07,1.6567173923755e-06
"ENSG00000250722",3158.051566259,0.480444089737161,0.0906932316277684,5.29746356055592,1.17422328290925e-07,1.72914015999663e-06
"ENSG00000127863",1989.0025746041,-0.886541423532983,0.167415175282474,-5.29546632816977,1.18713068247227e-07,1.74659758921186e-06
"ENSG00000067177",496.445075422615,0.87974769653059,0.166264801059284,5.29124439403684,1.21486892962705e-07,1.78582504482644e-06
"ENSG00000166165",467.898290414401,0.80855513293443,0.152917050270989,5.2875407386002,1.23971757265846e-07,1.82073918901237e-06
"ENSG00000153208",80.3783142014585,-1.23737531176104,0.234133161371787,-5.28492121539408,1.25758868100024e-07,1.8453529398656e-06
"ENSG00000168077",2116.48629033379,-0.616306526553596,0.116643453148163,-5.28367867994057,1.26615250718449e-07,1.85627800434928e-06
"ENSG00000153066",700.786172078788,0.535631804070583,0.101394313312575,5.28266119244137,1.27320724572415e-07,1.86497329656117e-06
"ENSG00000106524",341.51726960666,-0.650397695436014,0.123178479166529,-5.28012441651207,1.29096194958886e-07,1.88931256749353e-06
"ENSG00000260841",69.4393262600142,1.23259812259046,0.233647393689985,5.27546275232984,1.32421506833667e-07,1.93627077304982e-06
"ENSG00000125675",439.604175123482,-0.710138920485154,0.134648811190539,-5.27400809711012,1.33476014066549e-07,1.94997176888068e-06
"ENSG00000178015",23.0100850457568,2.51108495856732,0.476191276130438,5.27326955456336,1.34014502110953e-07,1.95611669044272e-06
"ENSG00000112290",630.639440689599,0.533300079257306,0.101160570973447,5.27181760764566,1.35079282967779e-07,1.96992599308722e-06
"ENSG00000094916",2127.38301864892,-0.563596583652939,0.106937100539272,-5.27035594579229,1.36159452204915e-07,1.98393526671885e-06
"ENSG00000225151",425.298670403589,-0.764539036824802,0.145232326477756,-5.2642483623775,1.4076405294124e-07,2.04922826544984e-06
"ENSG00000108468",1457.22030380073,-0.47089446712436,0.0894807308378351,-5.26252370443595,1.42091337251148e-07,2.06673780282213e-06
"ENSG00000156011",2002.56010889343,-0.540063727108819,0.102683849056672,-5.25948074668252,1.4446275332708e-07,2.09939041525063e-06
"ENSG00000254254",68.9803810145811,1.44216137692878,0.274235536738674,5.25884206722288,1.44965322358594e-07,2.10485082227754e-06
"ENSG00000100234",43879.5412869985,-0.702671918800043,0.133647932401751,-5.25763404021683,1.45920532008593e-07,2.11686813742535e-06
"ENSG00000113319",395.536672394743,-0.640889062756958,0.121982974303473,-5.25392224953078,1.48893756226789e-07,2.15643513617537e-06
"ENSG00000169946",475.300857976253,-0.594140095636123,0.113085431731141,-5.25390482700446,1.48907849244214e-07,2.15643513617537e-06
"ENSG00000006283",63.065114156899,-1.46612177569809,0.279097939727565,-5.25307272826599,1.49582435072044e-07,2.164315686535e-06
"ENSG00000130600",108.615148463662,-1.32293524453297,0.251897873344916,-5.25187143093309,1.50561547713066e-07,2.17658488314116e-06
"ENSG00000089060",924.565222929361,0.494095929604906,0.0941664065394904,5.24705091510206,1.54553197220435e-07,2.23234539692806e-06
"ENSG00000123352",629.069315852932,-0.590925499574393,0.112724211546751,-5.24222340050978,1.58653116326236e-07,2.28957140743497e-06
"ENSG00000156869",182.604861174415,-0.808362839886532,0.154294093658532,-5.23910423736321,1.61357884066772e-07,2.32658161943714e-06
"ENSG00000235513",28.1872926424283,-2.15973092436242,0.412674268917607,-5.23350033436085,1.66329705601909e-07,2.3961873213275e-06
"ENSG00000117122",689.184068260607,-0.649789084810143,0.124186348072331,-5.23237131050574,1.67349157736577e-07,2.4087828463107e-06
"ENSG00000204371",1080.90528763887,-0.510490029067469,0.097570114818416,-5.23203267739842,1.67656102473264e-07,2.40909478069895e-06
"ENSG00000181826",154.695371711309,0.960132811560608,0.18351067205889,5.232027112039,1.67661151585158e-07,2.40909478069895e-06
"ENSG00000091262",124.015213611681,-1.06871998587746,0.204336709976285,-5.23019082572827,1.69335154327067e-07,2.43104344395502e-06
"ENSG00000247311",17.5848203134633,2.66357642774132,0.509315318550264,5.2297198429512,1.69767110691948e-07,2.43429630265572e-06
"ENSG00000057657",212.84813217132,1.20587467601297,0.230585346779128,5.22962405398658,1.69855092701574e-07,2.43429630265572e-06
"ENSG00000077264",81.9860115019892,-1.21279352970705,0.231993569636993,-5.22770321438107,1.71628714978956e-07,2.45759288506537e-06
"ENSG00000084652",3852.57013004022,0.407944546289017,0.0780618023422346,5.2259175941202,1.73293531701583e-07,2.47929263113747e-06
"ENSG00000131669",480.767336173863,-0.620906905829818,0.118849101466249,-5.22432982807318,1.74786985012117e-07,2.49850542916545e-06
"ENSG00000148158",796.189509562955,-0.570852001876078,0.109365975696646,-5.21964896522736,1.79262578740245e-07,2.56027689911627e-06
"ENSG00000136378",1780.27522890963,0.738285675398153,0.14145407673159,5.21926050105334,1.79638946392442e-07,2.56344622040325e-06
"ENSG00000182158",3005.68025408807,0.535652269159833,0.102833808000909,5.20891212309381,1.8995104472846e-07,2.70827108102537e-06
"ENSG00000088826",260.423475955079,-0.786927501744346,0.151125478568143,-5.20711338154351,1.91800907751141e-07,2.7319452587878e-06
"ENSG00000155975",942.537099315743,0.479513126345443,0.0920904823528601,5.20697811645843,1.91940718953156e-07,2.7319452587878e-06
"ENSG00000131711",6555.42936663555,-0.462857502319108,0.0889096050441572,-5.20593362313586,1.93023638782744e-07,2.74500454947594e-06
"ENSG00000112078",2394.22993538687,0.565476548755353,0.108634192635557,5.20532748517215,1.93654781803855e-07,2.75162222501437e-06
"ENSG00000214575",323.297069351974,-0.840579070915925,0.161517102436456,-5.2042728493512,1.94757682315016e-07,2.76454040410999e-06
"ENSG00000145911",65.575401355934,-1.37631535696649,0.264465477830206,-5.20413994392918,1.9489710007283e-07,2.76454040410999e-06
"ENSG00000121210",436.218423230786,-0.615454085990872,0.118292034283614,-5.20283626634804,1.96269781401077e-07,2.7816338959285e-06
"ENSG00000110628",247.624522168656,0.701928805955691,0.134977984616829,5.20032068895014,1.98944967920916e-07,2.81714222492792e-06
"ENSG00000171877",91.3466293581302,-1.29114449812264,0.248369814251467,-5.19847591791243,2.00929149862338e-07,2.84281344511114e-06
"ENSG00000162664",912.494490769886,-0.486851694713235,0.0936624946016255,-5.19793645027245,2.01512990786797e-07,2.84864531098611e-06
"ENSG00000106571",812.54582683985,-0.517817980863143,0.0996633384341116,-5.19567163812677,2.03982033337711e-07,2.88081701810818e-06
"ENSG00000197457",413.850269548659,-0.625331875357185,0.120359562732902,-5.19553129936921,2.04135985375706e-07,2.88081701810818e-06
"ENSG00000129353",4008.05814695844,0.554646832232651,0.106783139911357,5.19414237765509,2.05665704447842e-07,2.89993885387968e-06
"ENSG00000105281",5243.97137074564,0.406233188939815,0.078237615692227,5.19230021704476,2.07711707753537e-07,2.92630178427649e-06
"ENSG00000170776",2430.49046522127,0.55334145098572,0.106662947642694,5.18775697854645,2.12842105409727e-07,2.99603696469875e-06
"ENSG00000187446",2400.26181565614,0.449861311332468,0.0867405257986389,5.18628757654507,2.14527461714388e-07,3.01720148695931e-06
"ENSG00000112218",58.624655701081,1.4100122020362,0.271973127992012,5.18438057629579,2.16733966775154e-07,3.04565360931453e-06
"ENSG00000167191",2749.71546216989,1.74645060374563,0.337226030902943,5.17887245853886,2.23231016328758e-07,3.13429944753982e-06
"ENSG00000197217",1669.67910744049,0.595582223179186,0.115039485821536,5.17719823698733,2.25242847827365e-07,3.1598734594615e-06
"ENSG00000128805",358.633880915484,-0.759336649638562,0.146723887038784,-5.1752762618526,2.27573995051971e-07,3.18988008604942e-06
"ENSG00000179981",628.5960210511,-0.656122301611119,0.126890956992029,-5.17075698036018,2.33147608988469e-07,3.26524702006129e-06
"ENSG00000165732",1273.54308841772,0.498658744544997,0.09647306701755,5.16889075843607,2.35487488750201e-07,3.29523639401209e-06
"ENSG00000148926",17345.3664899852,0.67897932849915,0.131394736899632,5.16747736264199,2.37274694340103e-07,3.31744804319153e-06
"ENSG00000070808",23.6377777235636,-2.31511623567899,0.448376393844929,-5.16333211886189,2.42592156352167e-07,3.38893891146511e-06
"ENSG00000149257",6922.400756164,-0.701874586812453,0.136032870050862,-5.15959551945074,2.47483933650562e-07,3.45436784092913e-06
"ENSG00000143850",631.93446129502,-0.975382637199157,0.189103405459034,-5.15793269207125,2.49691339496829e-07,3.48224997503309e-06
"ENSG00000150594",41.7742016767255,-2.10766814393857,0.408681749275851,-5.15723578964116,2.5062212377261e-07,3.49229619322438e-06
"ENSG00000272695",207.916836446557,0.805426075027928,0.156187050507203,5.15680443681073,2.51199917866885e-07,3.49741093701244e-06
"ENSG00000034152",1146.63518391147,0.889386107680512,0.172538456837588,5.15471231157293,2.54020609384163e-07,3.53371838502898e-06
"ENSG00000164543",1065.6358928644,-0.651233140026059,0.126364013985009,-5.15362815321233,2.55494328249665e-07,3.55124277356067e-06
"ENSG00000106991",2744.36066652648,-0.428107090158855,0.0830777622456344,-5.1530888481695,2.562304893269e-07,3.55849472876087e-06
"ENSG00000019186",14.1154163115012,-4.32414107827552,0.839476319754105,-5.15099827895339,2.59103566949418e-07,3.59538695409075e-06
"ENSG00000011485",968.042490201867,0.545958050323493,0.105996770313142,5.15070458006022,2.59509683074991e-07,3.59801395180664e-06
"ENSG00000136826",1270.85921848899,-0.805126112529458,0.156360374404365,-5.14916976629458,2.61641989696895e-07,3.624549633564e-06
"ENSG00000100644",6214.16005191529,0.553274019018852,0.107465321918522,5.14839586521068,2.62723573431461e-07,3.63649743508635e-06
"ENSG00000110400",150.973707940195,-0.907913564321105,0.176532654174943,-5.14303468989577,2.70335681033557e-07,3.73874246869409e-06
"ENSG00000048540",60.1265432139304,1.3933448291208,0.2710688240526,5.14018841521377,2.74463107671981e-07,3.79266422558218e-06
"ENSG00000006607",879.375378103986,0.595307615238248,0.115827478640152,5.13960609543895,2.75315006186167e-07,3.80127108374844e-06
"ENSG00000165895",108.746600518806,-1.38489069474457,0.269470328658994,-5.13930680842084,2.75753837912925e-07,3.8041651654222e-06
"ENSG00000124608",353.531157706564,-0.792099451282662,0.154289905621903,-5.13383845877612,2.83891789359432e-07,3.91317951512387e-06
"ENSG00000138496",873.581535126182,-0.511001974231508,0.0995644084214963,-5.1323759396855,2.86107309181352e-07,3.94044556279977e-06
"ENSG00000186073",327.015218662137,-0.666385428001005,0.129926642391585,-5.12893595751203,2.91384441080363e-07,4.00979783098649e-06
"ENSG00000105792",247.57406040219,0.835198001571091,0.162873305081093,5.12789987994199,2.92992177401597e-07,4.02820255867791e-06
"ENSG00000185418",197.919529024546,-0.804478271001729,0.156886830100521,-5.12776165141639,2.9320732049186e-07,4.02820255867791e-06
"ENSG00000153936",1560.44625720174,0.80794050380752,0.15772254818881,5.12254280117471,3.01442641350325e-07,4.13791734975186e-06
"ENSG00000117280",1226.29941136656,0.528906015459617,0.103279058479041,5.12113513861044,3.03701895292839e-07,4.1654848382479e-06
"ENSG00000186480",282.948162043635,-0.973641806057982,0.190134093560609,-5.12081651336042,3.04215543317628e-07,4.16908435747262e-06
"ENSG00000017483",446.62342813048,-1.00803644670797,0.196878379877441,-5.12009722619355,3.05378174698568e-07,4.18156451097148e-06
"ENSG00000053747",1197.90192597,0.952145238850871,0.185970072921615,5.11988420444506,3.05723318469164e-07,4.18283940091858e-06
"ENSG00000023608",233.484237999061,0.722582033710783,0.141189991518136,5.11779925716596,3.09121352393233e-07,4.22584675808739e-06
"ENSG00000105552",508.93921930613,0.738114419901526,0.144259490876322,5.11657441335581,3.11134568628174e-07,4.24986773741002e-06
"ENSG00000153721",425.404444101832,-0.734913694259466,0.143675502117789,-5.11509396819065,3.1358480524973e-07,4.27981367428004e-06
"ENSG00000078699",497.672776284714,-0.58215179444198,0.113873468295602,-5.11226893459309,3.18312221626715e-07,4.34076387026866e-06
"ENSG00000147140",4212.43162833853,-0.408034361862416,0.0798328541001644,-5.1111082831946,3.20274334318321e-07,4.36393501834718e-06
"ENSG00000176890",153.494817906414,-0.974968668556421,0.190764787180094,-5.11084190624754,3.20726296483066e-07,4.3665082989606e-06
"ENSG00000020129",1038.68060410072,-0.505590855390718,0.0989742138423732,-5.10830887927965,3.25054967576597e-07,4.42181331303377e-06
"ENSG00000170584",456.423320526471,0.600059496737195,0.117495101257499,5.10710225630702,3.27136736902662e-07,4.44648753942389e-06
"ENSG00000143702",2139.59786340435,-0.483881037621897,0.0948062738990396,-5.10389257716413,3.32737198404966e-07,4.51582818634286e-06
"ENSG00000172939",1231.16707149714,0.461241404448603,0.0903709713606238,5.10386684467546,3.32782469986582e-07,4.51582818634286e-06
"ENSG00000166483",2899.17739813444,0.613553021871736,0.120288237815636,5.10069008419694,3.38417310968306e-07,4.58854059871733e-06
"ENSG00000139112",6343.39397184206,0.457728275106044,0.0897481020793658,5.1001443428995,3.39394555284819e-07,4.59803431796478e-06
"ENSG00000070018",1840.47882537677,-0.464176486987265,0.0910215589542872,-5.09963235435666,3.40313835640396e-07,4.60672790888093e-06
"ENSG00000181830",732.282143325216,0.616770833004976,0.120970910313188,5.09850534651831,3.42345865344472e-07,4.63045801243428e-06
"ENSG00000151917",300.633421037372,-0.647579323006552,0.127088814519795,-5.09548637662119,3.47847036266544e-07,4.70103372465763e-06
"ENSG00000129484",199.703190718987,-0.770759909611297,0.151357500702579,-5.09231393246811,3.53719783823391e-07,4.77651223135313e-06
"ENSG00000203727",323.490611818573,-1.05654664742876,0.207521294632411,-5.09126858185928,3.55675787745892e-07,4.79902062880555e-06
"ENSG00000130227",1716.92281811373,-0.426363850376756,0.0837617724882155,-5.0901961325704,3.57693345042473e-07,4.81987151745463e-06
"ENSG00000108700",15.0553619473713,-4.02112792531218,0.789983982764683,-5.09013855096095,3.57801982978073e-07,4.81987151745463e-06
"ENSG00000080573",314.123979639374,0.904795549970458,0.177795391401456,5.08897077049347,3.60012092803203e-07,4.84571021262122e-06
"ENSG00000114626",1018.12441121575,0.566894119253017,0.111449840098788,5.08654044501571,3.6465398441161e-07,4.90421193297819e-06
"ENSG00000135926",5289.02815117834,0.530204434655636,0.104289058564723,5.08398907759421,3.69589201003722e-07,4.96656063146378e-06
"ENSG00000134013",2696.53851656272,-0.791251857051453,0.155820731890661,-5.07796265266338,3.81503661635114e-07,5.12252003923654e-06
"ENSG00000170802",290.701883802326,0.902060230898493,0.177698786967809,5.07634433690258,3.84765738471504e-07,5.16214405470742e-06
"ENSG00000135604",21.3676982380258,2.39289162648249,0.471640337686033,5.07355167758237,3.90458371653586e-07,5.23428686265179e-06
"ENSG00000113552",1602.60207857475,-0.578107689200063,0.113958494166447,-5.07296707830909,3.91660279937394e-07,5.24616142521468e-06
"ENSG00000160145",42.2347214575958,-1.63307610483222,0.321928594272746,-5.07278984807618,3.92025361550003e-07,5.24681685506762e-06
"ENSG00000100014",877.373264202368,0.486288740053116,0.0958653010799495,5.07262517902658,3.92364862306051e-07,5.2471291336271e-06
"ENSG00000162341",428.353676577974,0.590584438769678,0.116573635607578,5.06619215993025,4.0585223141025e-07,5.4231269182645e-06
"ENSG00000143416",1366.67000052489,-0.66682770195328,0.131709134504423,-5.06288120761198,4.12967197113599e-07,5.51375993829227e-06
"ENSG00000101079",853.138421928515,-0.526833975539453,0.104073041846303,-5.06215602228186,4.14541550048089e-07,5.52724566603161e-06
"ENSG00000080824",15270.5860561251,-0.402288728389743,0.0794725122812792,-5.0619857966225,4.1491194254791e-07,5.52724566603161e-06
"ENSG00000101938",196.369627727038,1.04197871896311,0.205845068369196,5.06195619461848,4.14976385868606e-07,5.52724566603161e-06
"ENSG00000122970",570.214285245459,0.54987917177134,0.108684340491049,5.05941490086721,4.20544909844398e-07,5.59692327488182e-06
"ENSG00000267023",727.087665034115,-0.54488950509465,0.107718460635922,-5.05845982088738,4.22656278387558e-07,5.62051570201917e-06
"ENSG00000118507",100.642713645048,1.02567373699265,0.20288574875906,5.05542524926532,4.29432807230115e-07,5.70605834170615e-06
"ENSG00000093183",1347.98655202582,0.542717012479463,0.107358967126599,5.05516238657068,4.30024716466078e-07,5.70935215557682e-06
"ENSG00000085377",604.333857967445,0.532910607117248,0.105442497902311,5.05404004759989,4.3256084479043e-07,5.73843307765147e-06
"ENSG00000147100",1316.08523867561,-0.474301092408401,0.0938922580938521,-5.05154633659255,4.38247589662675e-07,5.80923082910683e-06
